distrito,muni,localida,pobtotal,vp,vpcontv,municipio
1,1,1,568,150,112,1
1,1,2,433,69,28,1
1,1,3,193,56,21,1
1,1,4,123,25,18,1
1,2,1,902,234,161,2
1,2,2,394,75,47,2
1,2,3,72,13,11,2
1,2,4,32,7,6,2
1,3,1,1039,242,147,3
1,3,2,209,49,31,3
1,3,3,287,69,25,3
1,3,4,36,7,4,3
1,3,5,183,35,21,3
1,3,6,30,7,5,3
1,3,7,51,10,3,3
1,4,1,1608,387,282,4
1,4,2,391,85,46,4
1,4,3,223,43,13,4
1,4,4,26,6,1,4
1,4,5,33,7,5,4
1,4,6,9,2,1,4
1,4,7,13,3,0,4
1,6,1,818,175,118,6
1,6,2,127,19,4,6
1,6,3,688,93,38,6
1,6,4,411,60,13,6
1,7,1,789,166,94,7
1,7,2,147,28,14,7
1,7,3,187,34,21,7
1,7,4,229,40,31,7
1,7,5,159,24,16,7
1,9,1,491,107,72,9
1,9,2,333,62,33,9
1,9,3,18,3,1,9
1,11,1,843,138,112,11
1,11,2,51,11,3,11
1,11,3,256,45,32,11
1,12,1,1671,271,84,12
1,12,2,473,86,32,12
1,12,3,59,12,4,12
1,12,4,10,3,0,12
1,12,5,33,3,0,12
1,13,1,902,180,129,13
1,13,2,45,8,5,13
1,13,3,44,8,5,13
1,15,1,438,127,57,15
1,15,2,247,59,40,15
1,15,3,15,3,1,15
1,15,4,15,3,1,15
1,16,1,2136,435,305,16
1,16,2,402,70,29,16
1,16,3,399,70,43,16
1,16,4,782,132,55,16
1,16,5,750,164,109,16
1,18,1,2408,512,401,18
1,18,2,346,73,49,18
1,18,3,243,52,29,18
1,18,4,83,15,10,18
1,18,5,65,14,8,18
1,18,6,153,37,27,18
1,18,7,434,67,12,18
1,18,8,156,35,15,18
1,18,9,151,28,20,18
1,18,10,346,80,28,18
1,18,11,653,123,79,18
1,18,12,500,141,78,18
1,18,13,308,78,56,18
1,18,14,57,14,8,18
1,18,15,166,31,14,18
1,18,16,113,26,17,18
1,18,17,354,78,44,18
1,18,18,392,97,64,18
1,18,19,252,66,27,18
1,18,20,173,39,21,18
1,18,21,77,12,9,18
1,18,22,33,5,2,18
1,18,23,38,7,7,18
1,18,24,34,6,3,18
1,18,25,18,4,3,18
1,18,26,131,23,10,18
1,18,27,98,16,11,18
1,19,1,1592,349,197,19
1,19,2,88,16,8,19
1,19,3,725,145,99,19
1,19,4,138,26,17,19
1,19,5,147,24,13,19
1,19,6,369,69,40,19
1,19,7,183,31,19,19
1,19,8,37,6,0,19
1,19,9,131,18,8,19
1,19,10,15,3,2,19
2,1,1,712,179,99,20
2,1,2,43,12,9,20
2,1,3,111,24,12,20
2,1,4,17,5,3,20
2,2,1,374,127,98,21
2,2,2,340,95,51,21
2,2,3,151,46,23,21
2,2,4,25,7,5,21
2,2,5,10,3,3,21
2,2,6,28,8,3,21
2,3,1,338,76,37,22
2,3,2,625,132,64,22
2,3,3,123,34,9,22
2,3,4,45,8,8,22
2,4,1,43073,9172,8275,23
2,4,2,680,141,96,23
2,4,3,150,30,22,23
2,4,4,306,70,50,23
2,4,5,177,40,30,23
2,4,6,226,56,48,23
2,4,7,205,42,39,23
2,4,8,132,25,22,23
2,4,9,576,128,116,23
2,4,10,73,21,12,23
2,4,11,453,123,90,23
2,4,12,1235,249,173,23
2,4,13,123,26,17,23
2,4,14,70,15,13,23
2,4,15,68,15,9,23
2,4,16,160,40,16,23
2,4,17,217,54,40,23
2,4,18,318,86,72,23
2,4,19,927,193,100,23
2,4,20,204,44,39,23
2,4,21,36,9,8,23
2,4,22,1437,271,222,23
2,4,23,205,54,42,23
2,4,24,88,14,6,23
2,4,25,16,4,0,23
2,4,26,113,30,28,23
2,4,27,37,8,7,23
2,4,28,25,5,5,23
2,4,29,78,13,7,23
2,4,30,56,13,11,23
2,4,31,163,32,25,23
2,4,32,14,3,2,23
2,4,33,114,24,15,23
2,4,34,45,10,9,23
2,4,35,59,9,7,23
2,4,36,222,50,35,23
2,4,37,121,28,25,23
2,4,38,38,8,6,23
2,4,39,147,33,28,23
2,4,40,180,41,41,23
2,4,41,21,5,3,23
2,4,42,11,3,0,23
2,4,43,15,3,0,23
2,4,44,17,5,1,23
2,4,45,573,129,81,23
2,5,1,1709,387,285,24
2,5,2,95,19,14,24
2,5,3,507,126,89,24
2,5,4,323,60,28,24
2,5,5,34,9,7,24
2,5,6,434,86,48,24
2,5,7,143,43,27,24
2,5,8,63,14,8,24
2,5,9,51,11,6,24
2,5,10,24,6,3,24
2,6,1,971,227,164,25
2,6,2,280,68,47,25
2,6,3,142,46,20,25
2,6,4,530,102,76,25
2,6,5,210,38,24,25
2,7,1,895,195,133,26
2,7,2,473,98,74,26
2,7,3,246,60,42,26
2,7,4,281,56,43,26
2,8,1,2151,335,237,27
2,8,2,299,68,30,27
2,8,3,675,138,96,27
2,8,4,228,38,25,27
2,9,1,727,159,126,28
2,9,2,175,39,32,28
2,9,3,267,59,48,28
2,9,4,36,8,6,28
2,9,5,58,11,3,28
2,10,1,278,79,45,29
2,10,2,129,40,17,29
2,10,3,16,3,1,29
2,10,4,15,4,1,29
2,11,1,1067,274,240,30
2,11,2,143,21,7,30
2,11,3,738,159,127,30
2,11,4,28,7,6,30
2,11,5,306,49,36,30
2,11,6,20,4,4,30
2,12,1,748,139,100,31
2,12,2,578,125,69,31
2,12,3,44,9,3,31
2,13,1,558,106,57,32
2,13,2,339,62,14,32
2,13,3,147,34,15,32
2,13,4,505,77,41,32
2,13,5,510,80,35,32
2,13,6,1357,255,182,32
2,13,7,492,70,35,32
2,13,8,572,104,56,32
2,13,9,250,38,21,32
2,13,10,63,13,6,32
2,13,11,134,24,18,32
2,13,12,250,49,15,32
2,13,13,358,71,28,32
2,13,14,264,47,19,32
2,13,15,261,42,16,32
2,13,16,24,5,0,32
2,13,17,44,8,2,32
2,14,1,463,139,93,33
2,14,2,179,51,20,33
2,14,3,223,56,42,33
2,14,4,166,41,18,33
2,14,5,262,92,67,33
2,14,6,380,90,44,33
2,14,7,204,68,44,33
2,14,8,26,7,3,33
2,14,9,26,7,0,33
2,14,10,12,5,0,33
2,14,11,9,3,1,33
2,14,12,11,4,1,33
2,14,13,50,12,6,33
2,14,14,21,10,4,33
2,14,15,7,4,2,33
2,14,16,15,4,0,33
2,14,17,7,4,1,33
2,15,1,701,70,47,34
2,15,2,148,17,5,34
2,15,3,46,8,0,34
2,15,4,161,22,13,34
2,15,5,103,13,6,34
2,15,6,152,18,10,34
2,15,7,200,22,13,34
2,15,8,136,11,7,34
2,15,9,265,21,12,34
2,15,10,313,36,23,34
2,16,1,287,78,34,35
2,16,2,127,32,11,35
2,16,3,61,13,5,35
2,16,4,61,13,6,35
2,16,5,26,6,3,35
2,19,1,1221,263,204,38
2,19,2,131,22,16,38
2,19,3,686,132,94,38
2,19,4,228,38,28,38
2,19,5,48,8,2,38
2,19,6,47,7,0,38
2,19,7,28,5,2,38
2,21,1,1547,424,323,40
2,21,2,291,89,62,40
2,21,3,152,40,18,40
2,21,4,211,48,28,40
2,21,5,267,90,68,40
2,21,6,340,93,59,40
2,21,7,265,83,39,40
2,21,8,369,123,94,40
2,21,9,112,31,17,40
2,21,10,89,22,14,40
2,21,11,5,4,1,40
2,21,12,88,20,14,40
2,21,13,88,24,15,40
2,21,14,31,7,0,40
2,21,15,55,14,8,40
2,21,16,70,25,6,40
2,21,17,8,4,2,40
2,21,18,33,8,3,40
2,21,19,36,10,4,40
2,21,20,46,8,4,40
2,21,21,12,4,0,40
2,21,22,16,5,0,40
2,21,23,25,8,0,40
2,21,24,25,5,5,40
2,21,25,6,3,1,40
2,21,26,43,9,6,40
2,21,27,72,15,8,40
2,21,28,8,3,0,40
2,22,1,1467,333,303,41
2,22,2,305,67,62,41
2,22,3,152,39,32,41
2,22,4,164,40,35,41
2,22,5,173,36,32,41
2,22,6,206,37,24,41
2,22,7,661,124,61,41
2,22,8,291,53,33,41
2,22,9,43,12,5,41
2,22,10,220,51,39,41
2,22,11,76,16,13,41
2,22,12,23,6,5,41
2,22,13,10,3,0,41
2,22,14,116,28,25,41
2,22,15,70,15,14,41
2,24,1,2344,606,532,43
2,24,2,844,140,59,43
2,24,3,261,47,19,43
2,24,4,2310,329,236,43
2,24,5,1071,263,217,43
2,24,6,160,25,15,43
2,24,7,12,3,1,43
2,24,8,85,12,8,43
2,24,9,39,6,3,43
2,24,10,64,11,0,43
2,24,11,15,3,3,43
2,24,12,76,18,16,43
2,24,13,17,3,2,43
2,26,1,512,56,25,45
2,26,2,141,25,1,45
2,26,3,200,32,9,45
2,26,4,25,6,1,45
2,26,5,20,3,0,45
2,26,6,208,31,5,45
2,26,7,350,54,30,45
2,27,1,2375,572,505,46
2,27,2,468,83,33,46
2,27,3,527,128,112,46
2,27,4,353,95,77,46
2,27,5,324,73,39,46
2,27,6,233,62,52,46
2,27,7,86,23,14,46
2,27,8,741,146,82,46
2,27,9,308,48,22,46
2,27,10,301,73,51,46
2,27,11,756,161,91,46
2,27,12,366,74,32,46
2,27,13,168,33,13,46
2,27,14,264,60,48,46
2,27,15,713,214,77,46
2,27,16,377,73,26,46
2,27,17,753,186,119,46
2,27,18,2459,432,231,46
2,27,19,38,11,3,46
2,27,20,117,17,6,46
2,27,21,63,12,10,46
2,27,22,232,39,9,46
2,27,23,10,3,0,46
2,27,24,22,5,4,46
2,27,25,50,9,3,46
2,27,26,24,4,4,46
2,27,27,38,8,5,46
2,27,28,131,25,20,46
2,27,29,34,5,1,46
2,28,1,1472,292,261,47
2,28,2,76,14,10,47
2,28,3,13,4,4,47
3,1,1,333,100,44,48
3,1,2,191,41,1,48
3,1,3,43,10,2,48
3,1,4,180,37,8,48
3,1,5,127,37,6,48
3,1,6,18,5,1,48
3,1,7,36,8,0,48
3,1,8,18,6,0,48
3,4,1,314,78,12,51
3,4,2,80,16,6,51
3,4,3,45,11,0,51
3,5,1,979,251,156,52
3,5,2,155,37,13,52
3,5,3,359,98,58,52
3,5,4,382,99,24,52
3,5,5,140,41,16,52
3,5,6,100,29,10,52
3,5,7,185,53,15,52
3,5,8,76,18,0,52
3,5,9,25,7,1,52
3,5,10,11,3,0,52
3,5,11,31,10,6,52
3,5,12,24,7,1,52
3,5,13,70,15,3,52
3,5,14,11,3,0,52
3,5,15,36,11,1,52
3,5,16,68,15,0,52
3,5,17,38,12,6,52
3,5,18,16,4,0,52
3,5,19,21,5,0,52
3,5,20,84,24,0,52
3,5,21,130,33,0,52
3,5,22,135,33,0,52
3,5,23,69,21,4,52
3,5,24,22,7,1,52
3,5,25,13,3,2,52
3,5,26,19,5,4,52
3,5,27,24,6,0,52
3,7,1,505,139,40,54
3,7,2,155,44,8,54
3,7,3,197,48,11,54
3,7,4,157,39,10,54
3,7,5,15,3,2,54
3,7,6,9,3,0,54
3,8,1,297,100,53,55
3,8,2,25,9,3,55
3,8,3,7,3,0,55
3,8,4,17,5,4,55
3,8,5,16,5,0,55
3,8,6,24,7,5,55
3,8,7,19,3,0,55
3,8,8,27,8,1,55
3,9,1,223,73,22,56
3,9,2,246,49,20,56
3,9,3,221,66,21,56
3,9,4,16,5,0,56
3,9,5,21,4,1,56
3,9,6,13,4,0,56
3,9,7,10,3,0,56
3,9,8,19,4,0,56
3,10,1,327,91,42,57
3,10,2,113,23,2,57
3,10,3,152,44,10,57
3,10,4,9,3,1,57
3,11,1,97,30,9,58
3,11,2,39,15,8,58
3,11,3,4,3,0,58
3,12,1,702,201,85,59
3,12,2,65,13,0,59
3,12,3,31,4,0,59
3,12,4,152,45,9,59
3,12,5,96,21,5,59
3,12,6,27,8,4,59
3,12,7,88,25,12,59
3,12,8,76,19,7,59
3,12,9,51,10,0,59
3,12,10,33,7,0,59
3,12,11,10,4,0,59
3,12,12,45,12,0,59
3,12,13,44,9,5,59
3,12,14,73,15,5,59
3,12,15,21,6,0,59
3,12,16,14,6,0,59
3,12,17,36,8,0,59
3,13,1,415,131,39,60
3,13,2,59,18,2,60
3,13,3,10,2,0,60
3,13,4,30,6,3,60
4,1,1,716,174,49,61
4,1,2,206,46,4,61
4,1,3,675,141,6,61
4,1,4,130,27,1,61
4,1,5,299,67,4,61
4,1,6,76,14,0,61
4,1,7,57,16,1,61
4,1,8,172,45,2,61
4,1,9,300,65,2,61
4,1,10,51,11,0,61
4,1,11,125,27,8,61
4,1,12,53,12,1,61
4,1,13,44,7,2,61
4,1,14,18,4,0,61
4,1,15,48,8,0,61
4,1,16,58,14,0,61
4,1,17,163,42,3,61
4,1,18,224,49,5,61
4,1,19,167,31,0,61
4,1,20,93,17,1,61
4,1,21,217,43,3,61
4,1,22,19,4,1,61
4,1,23,89,19,0,61
4,1,24,91,26,2,61
4,1,25,58,13,0,61
4,2,1,1684,316,64,62
4,2,2,1404,283,36,62
4,2,3,96,19,6,62
4,2,4,391,76,7,62
4,2,5,137,27,3,62
4,2,6,154,33,3,62
4,2,7,70,16,3,62
4,2,8,217,41,12,62
4,2,9,235,45,4,62
4,2,10,26,4,0,62
4,2,11,174,36,6,62
4,2,12,819,173,18,62
4,2,13,149,27,2,62
4,2,14,65,14,0,62
4,2,15,227,42,4,62
4,2,16,54,11,0,62
4,2,17,114,21,0,62
4,2,18,82,16,3,62
4,2,19,85,17,1,62
4,2,20,384,66,8,62
4,3,1,9458,1940,1301,63
4,3,2,119,35,12,63
4,3,3,424,90,33,63
4,3,4,745,170,29,63
4,3,5,623,137,28,63
4,3,6,593,122,33,63
4,3,7,917,206,94,63
4,3,8,788,168,62,63
4,3,9,305,68,14,63
4,3,10,100,24,0,63
4,3,11,1074,239,47,63
4,3,12,296,67,16,63
4,3,13,2652,625,230,63
4,3,14,413,90,28,63
4,3,15,1820,417,95,63
4,3,16,1466,282,25,63
4,3,17,145,32,9,63
4,3,18,205,48,10,63
4,3,19,175,39,13,63
4,3,20,303,66,24,63
4,3,21,123,29,7,63
4,3,22,432,77,23,63
4,3,23,55,15,8,63
4,3,24,132,32,12,63
4,3,25,176,38,1,63
4,3,26,158,32,4,63
4,3,27,13,3,2,63
4,3,28,67,19,2,63
4,3,29,217,43,0,63
4,3,30,10,3,0,63
4,3,31,228,45,8,63
4,3,32,154,28,6,63
4,3,33,310,67,6,63
4,3,34,218,47,15,63
4,3,35,62,14,5,63
4,3,36,101,19,7,63
4,3,37,98,26,4,63
4,3,38,52,11,0,63
4,3,39,44,14,0,63
4,3,40,343,77,12,63
4,3,41,135,26,6,63
4,3,42,135,39,11,63
4,3,43,177,39,18,63
4,3,44,130,34,5,63
4,3,45,272,58,19,63
4,3,46,348,73,15,63
4,3,47,139,32,6,63
4,3,48,284,61,7,63
4,3,49,203,53,7,63
4,3,50,67,13,0,63
4,3,51,48,11,4,63
4,3,52,72,16,4,63
4,3,53,79,22,3,63
4,3,54,83,17,4,63
4,3,55,45,13,0,63
4,3,56,70,18,2,63
4,3,57,57,12,0,63
4,3,58,181,39,18,63
4,3,59,71,15,1,63
4,3,60,45,9,1,63
4,3,61,201,38,12,63
4,3,62,62,13,0,63
4,3,63,19,5,0,63
4,3,64,65,10,4,63
4,3,65,88,22,2,63
4,3,66,162,35,3,63
4,3,67,96,23,7,63
4,3,68,37,12,5,63
4,3,69,44,11,2,63
4,3,70,38,12,2,63
4,3,71,125,25,3,63
4,3,72,35,7,0,63
4,3,73,65,13,4,63
4,3,74,71,18,2,63
4,3,75,78,21,10,63
4,3,76,29,8,1,63
4,3,77,88,21,3,63
4,3,78,16,3,1,63
4,3,79,35,10,4,63
4,3,80,38,10,2,63
4,3,81,237,52,12,63
4,3,82,10,3,0,63
4,3,83,69,15,7,63
4,3,84,174,36,9,63
4,3,85,63,12,3,63
4,3,86,55,9,1,63
4,3,87,22,5,0,63
4,3,88,51,10,2,63
4,3,89,83,20,5,63
4,3,90,70,14,2,63
4,3,91,129,27,8,63
4,3,92,100,21,4,63
4,3,93,11,3,0,63
4,3,94,89,20,1,63
4,3,95,54,6,0,63
4,3,96,27,6,2,63
4,3,97,44,12,4,63
4,3,98,15,3,0,63
4,3,99,62,13,3,63
4,3,100,21,7,4,63
4,4,1,998,220,66,64
4,4,2,983,198,13,64
4,4,3,224,50,11,64
4,4,4,430,83,13,64
4,4,5,115,31,2,64
4,4,6,110,27,2,64
4,4,7,96,22,4,64
4,4,8,340,70,19,64
4,4,9,214,43,2,64
4,4,10,92,24,5,64
4,4,11,96,20,5,64
4,4,12,456,97,5,64
4,4,13,542,95,5,64
4,4,14,216,38,3,64
4,4,15,109,23,0,64
4,4,16,253,48,10,64
4,4,17,58,10,4,64
4,4,18,202,46,18,64
4,4,19,246,48,2,64
4,4,20,157,33,9,64
4,4,21,56,12,3,64
4,4,22,374,80,17,64
4,4,23,230,39,12,64
4,4,24,126,27,2,64
4,4,25,252,54,6,64
4,4,26,301,59,13,64
4,4,27,236,52,1,64
4,4,28,334,77,1,64
4,4,29,304,63,21,64
4,4,30,56,14,3,64
4,4,31,247,49,9,64
4,4,32,173,29,5,64
4,4,33,366,85,7,64
4,4,34,135,34,3,64
4,4,35,41,10,2,64
4,4,36,232,55,0,64
4,4,37,58,12,1,64
4,4,38,113,27,3,64
4,4,39,83,19,3,64
4,4,40,28,7,1,64
4,4,41,59,12,0,64
4,4,42,25,6,0,64
4,4,43,20,3,0,64
4,4,44,29,8,2,64
4,4,45,122,28,6,64
4,4,46,74,14,3,64
4,4,47,20,3,1,64
4,4,48,35,6,1,64
4,4,49,65,13,0,64
4,4,50,161,33,5,64
4,4,51,105,23,2,64
4,4,52,87,14,5,64
4,4,53,67,13,2,64
4,4,54,20,6,1,64
4,4,55,53,9,0,64
4,4,56,61,16,2,64
4,4,57,92,18,0,64
4,4,58,32,7,4,64
4,4,59,197,40,3,64
4,4,60,137,29,6,64
4,4,61,54,13,3,64
4,4,62,218,47,8,64
4,4,63,55,15,1,64
4,4,64,44,11,1,64
4,4,65,52,10,4,64
4,4,66,164,38,6,64
4,4,67,31,9,5,64
4,4,68,45,8,1,64
4,4,69,197,50,16,64
4,4,70,91,20,4,64
4,4,71,170,42,16,64
4,4,72,21,4,3,64
4,4,73,56,10,2,64
4,4,74,111,26,1,64
4,4,75,60,12,3,64
4,4,76,140,26,5,64
4,4,77,46,10,1,64
4,4,78,54,13,0,64
4,4,79,30,4,1,64
4,4,80,63,10,1,64
4,4,81,99,21,5,64
4,4,82,50,11,3,64
4,4,83,63,14,1,64
4,4,84,41,9,0,64
4,4,85,39,7,2,64
4,4,86,56,9,2,64
4,4,87,55,11,2,64
4,4,88,56,9,0,64
4,4,89,24,6,0,64
4,4,90,103,21,2,64
4,4,91,36,7,4,64
4,4,92,93,18,4,64
4,4,93,47,12,2,64
4,4,94,209,47,4,64
4,4,95,37,8,2,64
4,4,96,22,6,1,64
4,4,97,53,12,2,64
4,4,98,19,4,0,64
4,5,1,894,191,164,65
4,5,2,315,69,59,65
4,5,3,104,26,20,65
4,6,1,2747,582,43,66
4,6,2,59,12,0,66
4,6,3,534,107,18,66
4,6,4,38,7,0,66
4,6,5,121,27,7,66
4,6,6,28,5,0,66
4,6,7,270,51,4,66
4,6,8,11,3,0,66
4,6,9,9,3,0,66
4,7,1,242,67,29,67
4,7,2,162,37,3,67
4,7,3,779,183,36,67
4,7,4,136,31,7,67
4,7,5,60,15,1,67
4,8,1,859,225,84,68
4,8,2,414,98,10,68
4,8,3,294,56,10,68
4,8,4,31,7,0,68
4,8,5,90,20,1,68
4,8,6,12,3,0,68
4,9,1,1071,221,117,69
4,9,2,632,132,21,69
4,9,3,103,20,3,69
4,9,4,294,64,6,69
4,9,5,490,107,24,69
4,9,6,69,17,1,69
4,9,7,340,63,12,69
4,9,8,340,65,13,69
4,9,9,414,85,11,69
4,9,10,290,65,14,69
4,9,11,253,51,14,69
4,9,12,196,44,19,69
4,9,13,210,48,17,69
4,9,14,96,21,3,69
4,9,15,233,56,5,69
4,9,16,226,50,3,69
4,9,17,359,71,13,69
4,9,18,532,105,22,69
4,9,19,448,89,6,69
4,9,20,674,134,18,69
4,9,21,79,17,11,69
4,9,22,64,15,7,69
4,9,23,191,40,11,69
4,9,24,59,13,3,69
4,9,25,434,95,13,69
4,9,26,285,62,17,69
4,9,27,130,37,4,69
4,9,28,150,34,10,69
4,9,29,239,51,8,69
4,9,30,40,11,0,69
4,9,31,142,29,6,69
4,9,32,83,17,4,69
4,9,33,248,53,10,69
4,9,34,73,20,1,69
4,9,35,231,53,15,69
4,9,36,161,32,11,69
4,9,37,124,26,8,69
4,9,38,306,59,15,69
4,9,39,384,71,22,69
4,9,40,92,21,2,69
4,9,41,145,28,4,69
4,9,42,100,20,1,69
4,9,43,12,4,0,69
4,9,44,120,22,2,69
4,9,45,167,40,5,69
4,9,46,63,12,5,69
4,9,47,123,27,5,69
4,9,48,131,29,8,69
4,9,49,144,28,6,69
4,9,50,86,18,4,69
4,9,51,82,17,0,69
4,9,52,92,16,7,69
4,9,53,66,13,0,69
4,9,54,25,7,1,69
4,9,55,208,34,2,69
4,9,56,60,14,1,69
4,9,57,37,8,3,69
4,9,58,272,60,15,69
4,9,59,144,30,9,69
4,9,60,182,47,11,69
4,9,61,361,73,30,69
4,9,62,61,16,4,69
4,9,63,66,15,1,69
4,9,64,55,14,1,69
4,9,65,55,12,2,69
4,9,66,359,79,32,69
4,9,67,48,11,0,69
4,9,68,176,40,6,69
4,9,69,34,8,1,69
4,9,70,82,14,1,69
4,9,71,179,36,0,69
4,9,72,176,38,6,69
4,9,73,115,23,4,69
4,9,74,164,29,0,69
4,9,75,27,8,0,69
4,9,76,84,17,0,69
4,9,77,89,28,0,69
4,9,78,88,18,2,69
4,9,79,48,9,4,69
4,9,80,203,43,8,69
4,9,81,43,8,0,69
4,9,82,108,20,1,69
4,9,83,95,17,1,69
4,9,84,62,12,0,69
4,9,85,59,13,2,69
4,9,86,34,7,1,69
4,9,87,82,16,5,69
4,9,88,26,6,2,69
4,9,89,199,45,14,69
4,9,90,258,47,7,69
4,9,91,120,22,4,69
4,9,92,26,3,0,69
4,9,93,102,21,1,69
4,9,94,38,10,3,69
4,9,95,100,19,2,69
4,9,96,77,18,4,69
4,9,97,70,14,3,69
4,9,98,127,25,3,69
4,9,99,83,17,3,69
4,9,100,56,12,1,69
4,9,101,42,8,2,69
4,9,102,31,12,1,69
4,9,103,60,13,0,69
4,9,104,66,14,4,69
4,9,105,115,22,7,69
4,9,106,138,26,0,69
4,9,107,57,13,0,69
4,9,108,64,13,1,69
4,9,109,62,12,0,69
4,9,110,51,13,1,69
4,9,111,86,15,7,69
4,9,112,65,16,1,69
4,9,113,50,10,1,69
4,9,114,45,9,1,69
4,9,115,147,33,2,69
4,9,116,52,14,1,69
4,9,117,258,48,8,69
4,9,118,54,13,3,69
4,9,119,41,9,3,69
4,9,120,89,17,2,69
4,9,121,66,14,3,69
4,9,122,67,13,1,69
4,9,123,46,9,2,69
4,9,124,54,11,5,69
4,9,125,29,8,5,69
4,9,126,11,3,1,69
4,9,127,37,9,0,69
4,9,128,187,39,5,69
4,9,129,58,13,2,69
4,9,130,16,3,2,69
4,9,131,147,25,4,69
4,9,132,71,15,2,69
4,9,133,59,13,0,69
4,9,134,35,7,1,69
4,9,135,65,15,3,69
4,9,136,101,21,0,69
4,9,137,68,14,0,69
4,10,1,1266,244,56,70
4,10,2,337,68,8,70
4,10,3,60,13,6,70
4,10,4,710,144,11,70
4,10,5,32,5,0,70
4,10,6,41,9,1,70
4,10,7,18,3,0,70
4,11,1,1525,311,168,71
4,11,2,180,42,16,71
4,11,3,90,22,8,71
4,11,4,208,38,14,71
4,11,5,89,19,5,71
4,11,6,122,26,10,71
4,11,7,248,50,10,71
4,13,1,429,104,39,73
4,13,2,510,131,33,73
4,13,3,508,109,25,73
4,13,4,463,100,17,73
4,13,5,850,187,45,73
4,13,6,333,72,14,73
4,13,7,235,44,8,73
4,13,8,302,71,19,73
4,13,9,209,38,4,73
4,13,10,355,74,12,73
4,13,11,202,47,12,73
4,13,12,302,59,5,73
4,13,13,392,81,12,73
4,13,14,196,38,5,73
4,13,15,341,72,7,73
4,13,16,246,60,15,73
4,13,17,184,36,11,73
4,13,18,77,18,4,73
4,13,19,91,21,6,73
4,13,20,227,51,6,73
4,13,21,74,15,2,73
4,13,22,52,11,0,73
4,13,23,64,10,3,73
4,13,24,98,16,0,73
4,13,25,51,11,3,73
4,13,26,131,28,8,73
4,13,27,34,9,2,73
4,13,28,81,17,5,73
4,13,29,185,42,3,73
4,14,1,1660,375,281,74
4,14,2,434,101,55,74
4,14,3,139,24,9,74
4,14,4,426,66,23,74
4,14,5,286,51,35,74
4,14,6,109,21,13,74
4,14,7,141,26,9,74
4,14,8,38,7,4,74
4,14,9,12,3,1,74
4,15,1,2208,449,164,75
4,15,2,582,119,31,75
4,15,3,123,23,2,75
4,17,1,375,82,26,77
4,17,2,8,3,1,77
4,17,3,5,3,0,77
4,17,4,112,20,0,77
4,17,5,24,7,0,77
4,18,1,1054,242,27,78
4,18,2,89,22,2,78
4,18,3,19,6,0,78
4,18,4,101,20,3,78
4,19,1,1715,358,32,79
4,19,2,1227,268,30,79
4,19,3,376,75,5,79
4,20,1,1407,275,169,80
4,20,2,232,49,7,80
4,20,3,187,36,3,80
4,20,4,281,50,16,80
4,20,5,149,25,13,80
4,20,6,218,45,15,80
4,20,7,273,52,18,80
4,20,8,330,69,24,80
4,20,9,82,12,1,80
4,20,10,171,37,5,80
4,20,11,313,68,27,80
4,20,12,181,36,12,80
4,20,13,411,77,14,80
4,20,14,246,42,16,80
4,20,15,251,54,25,80
4,20,16,202,39,7,80
4,20,17,237,47,21,80
4,20,18,159,34,3,80
4,20,19,245,52,14,80
4,20,20,203,36,16,80
4,20,21,341,71,16,80
4,20,22,390,88,29,80
4,20,23,264,51,23,80
4,20,24,310,56,16,80
4,20,25,272,52,5,80
4,20,26,333,74,34,80
4,20,27,407,83,31,80
4,20,28,134,23,4,80
4,20,29,33,7,2,80
4,20,30,123,27,3,80
4,20,31,148,34,6,80
4,20,32,76,16,0,80
4,20,33,410,75,33,80
4,20,34,265,49,11,80
4,20,35,193,38,7,80
4,20,36,572,122,13,80
4,20,37,214,46,4,80
4,20,38,168,38,10,80
4,20,39,182,36,8,80
4,20,40,252,50,10,80
4,20,41,93,16,5,80
4,20,42,66,13,5,80
4,20,43,80,16,6,80
4,20,44,88,17,0,80
4,20,45,548,113,18,80
4,20,46,802,160,38,80
4,20,47,437,98,24,80
4,20,48,400,75,25,80
4,20,49,666,131,23,80
4,20,50,30,6,2,80
4,20,51,83,19,8,80
4,20,52,156,31,4,80
4,20,53,423,83,7,80
4,20,54,213,43,11,80
4,20,55,84,14,7,80
4,20,56,157,31,6,80
4,20,57,555,118,1,80
4,20,58,69,14,6,80
4,20,59,76,11,2,80
4,20,60,35,7,4,80
4,20,61,138,23,9,80
4,20,62,278,46,10,80
4,20,63,210,43,7,80
4,20,64,55,12,7,80
4,20,65,211,31,9,80
4,20,66,50,11,2,80
4,20,67,11,4,1,80
4,20,68,68,13,5,80
4,20,69,109,21,6,80
4,20,70,71,13,3,80
4,20,71,30,6,1,80
4,20,72,247,47,5,80
4,20,73,243,51,3,80
4,20,74,182,36,2,80
4,20,75,164,31,1,80
4,20,76,239,47,5,80
4,20,77,158,34,4,80
4,20,78,182,36,3,80
4,20,79,67,12,3,80
4,20,80,192,45,16,80
4,20,81,59,9,3,80
4,20,82,116,19,0,80
4,20,83,67,9,3,80
4,20,84,91,22,2,80
4,20,85,21,3,1,80
4,20,86,127,24,1,80
4,20,87,219,41,10,80
4,20,88,135,27,4,80
4,20,89,111,27,3,80
4,20,90,59,12,0,80
4,20,91,59,9,6,80
4,20,92,214,42,6,80
4,20,93,79,18,3,80
4,20,94,38,7,5,80
